,State,Month,Year,stateBirths
16045,20,12,2011,3259
16046,21,12,2011,4663
16047,22,12,2011,5277
16048,23,12,2011,963
16049,24,12,2011,5998
16050,25,12,2011,5801
16051,26,12,2011,9122
16052,27,12,2011,5333
16053,28,12,2011,3622
16054,29,12,2011,6249
16055,30,12,2011,930
16056,31,12,2011,2219
16057,32,12,2011,2822
16058,33,12,2011,1018
16059,34,12,2011,8520
16060,35,12,2011,2229
16061,36,12,2011,19666
16062,37,12,2011,10093
16063,38,12,2011,819
16064,39,12,2011,11304
16065,40,12,2011,4334
16066,41,12,2011,3624
16067,42,12,2011,11553
16068,44,12,2011,850
16069,45,12,2011,5002
16070,46,12,2011,959
16071,47,12,2011,6875
16072,48,12,2011,32356
16073,49,12,2011,3874
16074,50,12,2011,455
16075,51,12,2011,8432
16076,53,12,2011,7074
16077,54,12,2011,1696
16078,55,12,2011,5397
16079,56,12,2011,586
16080,1,1,2012,4810
16081,2,1,2012,924
16082,4,1,2012,7074
16083,5,1,2012,3062
16084,6,1,2012,40219
16085,8,1,2012,5226
16086,9,1,2012,2881
16087,10,1,2012,918
16088,11,1,2012,757
16089,12,1,2012,17455
16090,13,1,2012,10966
16091,15,1,2012,1572
16092,16,1,2012,1728
16093,17,1,2012,12810
16094,18,1,2012,6529
16095,19,1,2012,2947
16096,20,1,2012,3238
16097,21,1,2012,4493
16098,22,1,2012,5128
16099,23,1,2012,1050
16100,24,1,2012,5927
16101,25,1,2012,5600
16102,26,1,2012,8870
16103,27,1,2012,5272
16104,28,1,2012,3240
16105,29,1,2012,5904
16106,30,1,2012,891
16107,31,1,2012,2025
16108,32,1,2012,2829
16109,33,1,2012,894
16110,34,1,2012,8254
16111,35,1,2012,2251
16112,36,1,2012,19415
16113,37,1,2012,9962
16114,38,1,2012,773
16115,39,1,2012,10691
16116,40,1,2012,4209
16117,41,1,2012,3442
16118,42,1,2012,11405
16119,44,1,2012,875
16120,45,1,2012,4775
16121,46,1,2012,939
16122,47,1,2012,6539
16123,48,1,2012,30673
16124,49,1,2012,3762
16125,50,1,2012,466
16126,51,1,2012,8281
16127,53,1,2012,6744
16128,54,1,2012,1647
16129,55,1,2012,5356
16130,56,1,2012,617
16131,1,2,2012,4625
16132,2,2,2012,811
16133,4,2,2012,6803
16134,5,2,2012,3068
16135,6,2,2012,38631
16136,8,2,2012,4993
16137,9,2,2012,2858
16138,10,2,2012,862
16139,11,2,2012,693
16140,12,2,2012,16753
16141,13,2,2012,10423
16142,15,2,2012,1451
16143,16,2,2012,1824
16144,17,2,2012,12196
16145,18,2,2012,6347
16146,19,2,2012,2908
16147,20,2,2012,3112
16148,21,2,2012,4182
16149,22,2,2012,4970
16150,23,2,2012,939
16151,24,2,2012,5663
16152,25,2,2012,5266
16153,26,2,2012,8675
16154,27,2,2012,5253
16155,28,2,2012,3081
16156,29,2,2012,5818
16157,30,2,2012,937
16158,31,2,2012,1988
16159,32,2,2012,2633
16160,33,2,2012,937
16161,34,2,2012,8083
16162,35,2,2012,2068
16163,36,2,2012,18439
16164,37,2,2012,9278
16165,38,2,2012,731
16166,39,2,2012,10504
16167,40,2,2012,4155
16168,41,2,2012,3493
16169,42,2,2012,10808
16170,44,2,2012,876
16171,45,2,2012,4543
16172,46,2,2012,890
16173,47,2,2012,6316
16174,48,2,2012,29399
16175,49,2,2012,3791
16176,50,2,2012,457
16177,51,2,2012,8037
16178,53,2,2012,6700
16179,54,2,2012,1573
16180,55,2,2012,5062
16181,56,2,2012,602
16182,1,3,2012,4599
16183,2,3,2012,950
16184,4,3,2012,7162
16185,5,3,2012,3039
16186,6,3,2012,41414
16187,8,3,2012,5385
16188,9,3,2012,3003
16189,10,3,2012,879
16190,11,3,2012,789
16191,12,3,2012,17508
16192,13,3,2012,10812
16193,15,3,2012,1583
16194,16,3,2012,1915
16195,17,3,2012,13173
16196,18,3,2012,6923
16197,19,3,2012,3227
16198,20,3,2012,3216
16199,21,3,2012,4557
16200,22,3,2012,5034
16201,23,3,2012,1061
16202,24,3,2012,6010
16203,25,3,2012,5957
16204,26,3,2012,9497
16205,27,3,2012,5696
16206,28,3,2012,3009
16207,29,3,2012,6300
16208,30,3,2012,1079
16209,31,3,2012,2133
16210,32,3,2012,2881
16211,33,3,2012,959
16212,34,3,2012,8388
16213,35,3,2012,2186
16214,36,3,2012,19740
16215,37,3,2012,9819
16216,38,3,2012,887
16217,39,3,2012,11345
16218,40,3,2012,4361
16219,41,3,2012,3758
16220,42,3,2012,11751
16221,44,3,2012,902
16222,45,3,2012,4676
16223,46,3,2012,1020
16224,47,3,2012,6645
16225,48,3,2012,30312
16226,49,3,2012,4442
16227,50,3,2012,473
16228,51,3,2012,8489
16229,53,3,2012,7355
16230,54,3,2012,1731
16231,55,3,2012,5663
16232,56,3,2012,629
16233,1,4,2012,4486
16234,2,4,2012,912
16235,4,4,2012,6679
16236,5,4,2012,2901
16237,6,4,2012,38791
16238,8,4,2012,5307
16239,9,4,2012,3044
16240,10,4,2012,907
16241,11,4,2012,721
16242,12,4,2012,16385
16243,13,4,2012,9996
16244,15,4,2012,1524
16245,16,4,2012,1844
16246,17,4,2012,12444
16247,18,4,2012,6370
16248,19,4,2012,2983
16249,20,4,2012,3119
16250,21,4,2012,4366
16251,22,4,2012,4634
16252,23,4,2012,1061
16253,24,4,2012,5558
16254,25,4,2012,5872
16255,26,4,2012,8817
16256,27,4,2012,5481
16257,28,4,2012,2882
16258,29,4,2012,5815
16259,30,4,2012,986
16260,31,4,2012,2051
16261,32,4,2012,2724
16262,33,4,2012,1011
16263,34,4,2012,8198
16264,35,4,2012,2056
16265,36,4,2012,18910
16266,37,4,2012,9141
16267,38,4,2012,800
16268,39,4,2012,10811
16269,40,4,2012,3906
16270,41,4,2012,3696
16271,42,4,2012,11245
16272,44,4,2012,878
16273,45,4,2012,4297
16274,46,4,2012,960
16275,47,4,2012,6006
16276,48,4,2012,28858
16277,49,4,2012,4109
16278,50,4,2012,489
16279,51,4,2012,8151
16280,53,4,2012,6927
16281,54,4,2012,1647
16282,55,4,2012,5315
16283,56,4,2012,629
16284,1,5,2012,4783
16285,2,5,2012,956
16286,4,5,2012,6829
16287,5,5,2012,3157
16288,6,5,2012,41300
16289,8,5,2012,5555
16290,9,5,2012,3108
16291,10,5,2012,923
16292,11,5,2012,764
16293,12,5,2012,17123
16294,13,5,2012,10503
16295,15,5,2012,1558
16296,16,5,2012,2058
16297,17,5,2012,13504
16298,18,5,2012,6973
16299,19,5,2012,3366
16300,20,5,2012,3397
16301,21,5,2012,4559
16302,22,5,2012,4993
16303,23,5,2012,1106
16304,24,5,2012,6174
16305,25,5,2012,6398
16306,26,5,2012,9788
16307,27,5,2012,6010
16308,28,5,2012,3094
16309,29,5,2012,6317
16310,30,5,2012,1007
16311,31,5,2012,2167
16312,32,5,2012,2977
16313,33,5,2012,1071
16314,34,5,2012,8952
16315,35,5,2012,2280
16316,36,5,2012,20360
16317,37,5,2012,9812
16318,38,5,2012,888
16319,39,5,2012,11816
16320,40,5,2012,4288
16321,41,5,2012,3995
16322,42,5,2012,12147
16323,44,5,2012,931
16324,45,5,2012,4722
16325,46,5,2012,1076
16326,47,5,2012,6585
16327,48,5,2012,31068
16328,49,5,2012,4585
16329,50,5,2012,582
16330,51,5,2012,8630
16331,53,5,2012,7713
16332,54,5,2012,1698
16333,55,5,2012,5817
16334,56,5,2012,683
16335,1,6,2012,4904
16336,2,6,2012,931
16337,4,6,2012,6780
16338,5,6,2012,3194
16339,6,6,2012,40792
16340,8,6,2012,5508
16341,9,6,2012,3065
16342,10,6,2012,913
16343,11,6,2012,744
16344,12,6,2012,16996
16345,13,6,2012,10712
16346,15,6,2012,1562
16347,16,6,2012,1975
16348,17,6,2012,13652
16349,18,6,2012,7068
16350,19,6,2012,3373
16351,20,6,2012,3252
16352,21,6,2012,4640
16353,22,6,2012,5002
16354,23,6,2012,1039
16355,24,6,2012,6170
16356,25,6,2012,6179
16357,26,6,2012,9656
16358,27,6,2012,5863
16359,28,6,2012,3193
16360,29,6,2012,6376
16361,30,6,2012,1030
16362,31,6,2012,2210
16363,32,6,2012,2757
16364,33,6,2012,1066
16365,34,6,2012,8700
16366,35,6,2012,2258
16367,36,6,2012,20038
16368,37,6,2012,9736
16369,38,6,2012,874
16370,39,6,2012,11731
16371,40,6,2012,4364
16372,41,6,2012,3863
16373,42,6,2012,11720
16374,44,6,2012,953
16375,45,6,2012,4668
16376,46,6,2012,1065
16377,47,6,2012,6759
16378,48,6,2012,31043
16379,49,6,2012,4381
16380,50,6,2012,474
16381,51,6,2012,8477
16382,53,6,2012,7329
16383,54,6,2012,1742
16384,55,6,2012,5810
16385,56,6,2012,602
16386,1,7,2012,5141
16387,2,7,2012,985
16388,4,7,2012,7427
16389,5,7,2012,3377
16390,6,7,2012,43386
16391,8,7,2012,5644
16392,9,7,2012,3234
16393,10,7,2012,918
16394,11,7,2012,833
16395,12,7,2012,18061
16396,13,7,2012,11120
16397,15,7,2012,1634
16398,16,7,2012,2091
16399,17,7,2012,14396
16400,18,7,2012,7517
16401,19,7,2012,3432
16402,20,7,2012,3488
16403,21,7,2012,5008
16404,22,7,2012,5596
16405,23,7,2012,1107
16406,24,7,2012,6304
16407,25,7,2012,6464
16408,26,7,2012,10117
16409,27,7,2012,6087
16410,28,7,2012,3479
16411,29,7,2012,6778
16412,30,7,2012,1087
16413,31,7,2012,2261
16414,32,7,2012,3077
16415,33,7,2012,1141
16416,34,7,2012,9097
16417,35,7,2012,2426
16418,36,7,2012,20920
16419,37,7,2012,10612
16420,38,7,2012,959
16421,39,7,2012,12314
16422,40,7,2012,4637
16423,41,7,2012,3959
16424,42,7,2012,12680
16425,44,7,2012,937
16426,45,7,2012,4992
16427,46,7,2012,1070
16428,47,7,2012,7153
16429,48,7,2012,34046
16430,49,7,2012,4675
16431,50,7,2012,555
16432,51,7,2012,9033
16433,53,7,2012,7699
16434,54,7,2012,1852
16435,55,7,2012,6059
16436,56,7,2012,677
16437,1,8,2012,5400
16438,2,8,2012,962
16439,4,8,2012,7829
16440,5,8,2012,3561
16441,6,8,2012,46031
16442,8,8,2012,6029
16443,9,8,2012,3416
16444,10,8,2012,1040
16445,11,8,2012,842
16446,12,8,2012,19025
16447,13,8,2012,12025
16448,15,8,2012,1647
16449,16,8,2012,2071
16450,17,8,2012,14476
16451,18,8,2012,7560
16452,19,8,2012,3499
16453,20,8,2012,3803
16454,21,8,2012,5247
16455,22,8,2012,5719
16456,23,8,2012,1141
16457,24,8,2012,6642
16458,25,8,2012,6413
16459,26,8,2012,10320
16460,27,8,2012,6293
16461,28,8,2012,3424
16462,29,8,2012,6953
16463,30,8,2012,1057
16464,31,8,2012,2351
16465,32,8,2012,3256
16466,33,8,2012,1143
16467,34,8,2012,9567
16468,35,8,2012,2522
16469,36,8,2012,21944
16470,37,8,2012,10830
16471,38,8,2012,869
16472,39,8,2012,12705
16473,40,8,2012,4849
16474,41,8,2012,4164
16475,42,8,2012,13045
16476,44,8,2012,992
16477,45,8,2012,5129
16478,46,8,2012,1099
16479,47,8,2012,7409
16480,48,8,2012,35593
16481,49,8,2012,4727
16482,50,8,2012,560
16483,51,8,2012,9190
16484,53,8,2012,7905
16485,54,8,2012,1985
16486,55,8,2012,6152
16487,56,8,2012,703
16488,1,9,2012,4923
16489,2,9,2012,1029
16490,4,9,2012,7734
16491,5,9,2012,3169
16492,6,9,2012,44675
16493,8,9,2012,5584
16494,9,9,2012,3019
16495,10,9,2012,951
16496,11,9,2012,841
16497,12,9,2012,18667
16498,13,9,2012,10890
16499,15,9,2012,1646
16500,16,9,2012,1897
16501,17,9,2012,13496
16502,18,9,2012,7018
16503,19,9,2012,3328
16504,20,9,2012,3478
16505,21,9,2012,4860
16506,22,9,2012,5505
16507,23,9,2012,1059
16508,24,9,2012,6262
16509,25,9,2012,6211
16510,26,9,2012,9397
16511,27,9,2012,5725
16512,28,9,2012,3255
16513,29,9,2012,6393
16514,30,9,2012,1053
16515,31,9,2012,2198
16516,32,9,2012,3026
16517,33,9,2012,1071
16518,34,9,2012,8914
16519,35,9,2012,2320
16520,36,9,2012,20568
16521,37,9,2012,10100
16522,38,9,2012,871
16523,39,9,2012,11867
16524,40,9,2012,4576
16525,41,9,2012,3857
16526,42,9,2012,12234
16527,44,9,2012,920
16528,45,9,2012,4911
16529,46,9,2012,1054
16530,47,9,2012,6709
16531,48,9,2012,33560
16532,49,9,2012,4398
16533,50,9,2012,489
16534,51,9,2012,8899
16535,53,9,2012,7489
16536,54,9,2012,1795
16537,55,9,2012,5589
16538,56,9,2012,633
16539,1,10,2012,5081
16540,2,10,2012,973
16541,4,10,2012,7694
16542,5,10,2012,3471
16543,6,10,2012,44691
16544,8,10,2012,5594
16545,9,10,2012,3027
16546,10,10,2012,950
16547,11,10,2012,760
16548,12,10,2012,19229
16549,13,10,2012,11275
16550,15,10,2012,1638
16551,16,10,2012,1976
16552,17,10,2012,13737
16553,18,10,2012,7261
16554,19,10,2012,3360
16555,20,10,2012,3601
16556,21,10,2012,4881
16557,22,10,2012,5572
16558,23,10,2012,1149
16559,24,10,2012,6272
16560,25,10,2012,6270
16561,26,10,2012,9627
16562,27,10,2012,5934
16563,28,10,2012,3439
16564,29,10,2012,6554
16565,30,10,2012,1020
16566,31,10,2012,2285
16567,32,10,2012,3015
16568,33,10,2012,1132
16569,34,10,2012,8887
16570,35,10,2012,2337
16571,36,10,2012,20691
16572,37,10,2012,10450
16573,38,10,2012,845
16574,39,10,2012,12115
16575,40,10,2012,4733
16576,41,10,2012,3716
16577,42,10,2012,12343
16578,44,10,2012,928
16579,45,10,2012,4914
16580,46,10,2012,966
16581,47,10,2012,7043
16582,48,10,2012,34374
16583,49,10,2012,4437
16584,50,10,2012,516
16585,51,10,2012,8871
16586,53,10,2012,7680
16587,54,10,2012,1844
16588,55,10,2012,5692
16589,56,10,2012,647
16590,1,11,2012,4930
16591,2,11,2012,833
16592,4,11,2012,7152
16593,5,11,2012,3178
16594,6,11,2012,42109
16595,8,11,2012,5240
16596,9,11,2012,3023
16597,10,11,2012,824
16598,11,11,2012,818
16599,12,11,2012,17750
16600,13,11,2012,10743
16601,15,11,2012,1570
16602,16,11,2012,1769
16603,17,11,2012,12724
16604,18,11,2012,6776
16605,19,11,2012,3058
16606,20,11,2012,3361
16607,21,11,2012,4511
16608,22,11,2012,5172
16609,23,11,2012,1004
16610,24,11,2012,5948
16611,25,11,2012,5954
16612,26,11,2012,9308
16613,27,11,2012,5548
16614,28,11,2012,3314
16615,29,11,2012,6091
16616,30,11,2012,960
16617,31,11,2012,2093
16618,32,11,2012,2860
16619,33,11,2012,948
16620,34,11,2012,8733
16621,35,11,2012,2213
16622,36,11,2012,19907
16623,37,11,2012,10168
16624,38,11,2012,817
16625,39,11,2012,11324
16626,40,11,2012,4334
16627,41,11,2012,3491
16628,42,11,2012,11619
16629,44,11,2012,892
16630,45,11,2012,4785
16631,46,11,2012,990
16632,47,11,2012,6571
16633,48,11,2012,31913
16634,49,11,2012,4130
16635,50,11,2012,445
16636,51,11,2012,8591
16637,53,11,2012,7075
16638,54,11,2012,1668
16639,55,11,2012,5339
16640,56,11,2012,572
16641,1,12,2012,4766
16642,2,12,2012,921
16643,4,12,2012,7278
16644,5,12,2012,3170
16645,6,12,2012,41716
16646,8,12,2012,5122
16647,9,12,2012,2861
16648,10,12,2012,938
16649,11,12,2012,837
16650,12,12,2012,18196
16651,13,12,2012,10815
16652,15,12,2012,1595
16653,16,12,2012,1815
16654,17,12,2012,12552
16655,18,12,2012,6885
16656,19,12,2012,3221
16657,20,12,2012,3276
16658,21,12,2012,4454
16659,22,12,2012,5317
16660,23,12,2012,1082
16661,24,12,2012,5953
16662,25,12,2012,5855
16663,26,12,2012,9019
16664,27,12,2012,5610
16665,28,12,2012,3259
16666,29,12,2012,6147
16667,30,12,2012,1011
16668,31,12,2012,2180
16669,32,12,2012,2876
16670,33,12,2012,979
16671,34,12,2012,8457
16672,35,12,2012,2151
16673,36,12,2012,19984
16674,37,12,2012,9923
16675,38,12,2012,792
16676,39,12,2012,11260
16677,40,12,2012,4339
16678,41,12,2012,3633
16679,42,12,2012,11517
16680,44,12,2012,842
16681,45,12,2012,4743
16682,46,12,2012,975
16683,47,12,2012,6636
16684,48,12,2012,31888
16685,49,12,2012,4028
16686,50,12,2012,503
16687,51,12,2012,8364
16688,53,12,2012,6847
16689,54,12,2012,1645
16690,55,12,2012,5441
16691,56,12,2012,578
16692,1,1,2013,4934
16693,2,1,2013,974
16694,4,1,2013,7139
16695,5,1,2013,3188
16696,6,1,2013,41251
16697,8,1,2013,5080
16698,9,1,2013,2982
16699,10,1,2013,880
16700,11,1,2013,779
16701,12,1,2013,18196
16702,13,1,2013,10847
16703,15,1,2013,1627
16704,16,1,2013,1806
16705,17,1,2013,12557
16706,18,1,2013,6726
16707,19,1,2013,3117
16708,20,1,2013,3202
16709,21,1,2013,4624
16710,22,1,2013,5326
16711,23,1,2013,1059
16712,24,1,2013,6081
16713,25,1,2013,5869
16714,26,1,2013,9157
16715,27,1,2013,5422
16716,28,1,2013,3303
16717,29,1,2013,6080
16718,30,1,2013,978
16719,31,1,2013,2111
16720,32,1,2013,2931
16721,33,1,2013,953
16722,34,1,2013,8392
16723,35,1,2013,2183
16724,36,1,2013,19876
16725,37,1,2013,9950
16726,38,1,2013,848
16727,39,1,2013,11210
16728,40,1,2013,4423
16729,41,1,2013,3585
16730,42,1,2013,11519
16731,44,1,2013,899
16732,45,1,2013,4691
16733,46,1,2013,937
16734,47,1,2013,6691
16735,48,1,2013,32060
16736,49,1,2013,3938
16737,50,1,2013,453
16738,51,1,2013,8160
16739,53,1,2013,6954
16740,54,1,2013,1751
16741,55,1,2013,5393
16742,56,1,2013,599
16743,1,2,2013,4307
16744,2,2,2013,836
16745,4,2,2013,6465
16746,5,2,2013,2874
16747,6,2,2013,36711
16748,8,2,2013,4817
16749,9,2,2013,2675
16750,10,2,2013,779
16751,11,2,2013,688
16752,12,2,2013,15999
16753,13,2,2013,9666
16754,15,2,2013,1475
16755,16,2,2013,1630
16756,17,2,2013,11533
16757,18,2,2013,6202
16758,19,2,2013,2873
16759,20,2,2013,2859
16760,21,2,2013,4236
16761,22,2,2013,4615
16762,23,2,2013,963
16763,24,2,2013,5322
16764,25,2,2013,5360
16765,26,2,2013,8395
16766,27,2,2013,5023
16767,28,2,2013,2918
16768,29,2,2013,5534
16769,30,2,2013,854
16770,31,2,2013,1920
16771,32,2,2013,2556
16772,33,2,2013,951
16773,34,2,2013,7534
16774,35,2,2013,1994
16775,36,2,2013,17738
16776,37,2,2013,8918
16777,38,2,2013,776
16778,39,2,2013,10421
16779,40,2,2013,3955
16780,41,2,2013,3309
16781,42,2,2013,10332
16782,44,2,2013,815
16783,45,2,2013,4174
16784,46,2,2013,919
16785,47,2,2013,5982
16786,48,2,2013,28402
16787,49,2,2013,3886
16788,50,2,2013,438
16789,51,2,2013,7678
16790,53,2,2013,6459
16791,54,2,2013,1560
16792,55,2,2013,4893
16793,56,2,2013,529
16794,1,3,2013,4581
16795,2,3,2013,983
16796,4,3,2013,7134
16797,5,3,2013,2983
16798,6,3,2013,40704
16799,8,3,2013,5338
16800,9,3,2013,2890
16801,10,3,2013,878
16802,11,3,2013,784
16803,12,3,2013,17170
16804,13,3,2013,10622
16805,15,3,2013,1578
16806,16,3,2013,1944
16807,17,3,2013,12957
16808,18,3,2013,6743
16809,19,3,2013,3207
16810,20,3,2013,3179
16811,21,3,2013,4669
16812,22,3,2013,4885
16813,23,3,2013,1063
16814,24,3,2013,5822
16815,25,3,2013,5900
16816,26,3,2013,9303
16817,27,3,2013,5799
16818,28,3,2013,3081
16819,29,3,2013,6179
16820,30,3,2013,1012
16821,31,3,2013,2109
16822,32,3,2013,2911
16823,33,3,2013,990
16824,34,3,2013,8292
16825,35,3,2013,2114
16826,36,3,2013,19232
16827,37,3,2013,9540
16828,38,3,2013,861
16829,39,3,2013,11377
16830,40,3,2013,4415
16831,41,3,2013,3794
16832,42,3,2013,11538
16833,44,3,2013,884
16834,45,3,2013,4692
16835,46,3,2013,1052
16836,47,3,2013,6579
16837,48,3,2013,30285
16838,49,3,2013,4327
16839,50,3,2013,516
16840,51,3,2013,8566
16841,53,3,2013,7202
16842,54,3,2013,1783
16843,55,3,2013,5476
16844,56,3,2013,606
16845,1,4,2013,4572
16846,2,4,2013,917
16847,4,4,2013,6756
16848,5,4,2013,2971
16849,6,4,2013,38794
16850,8,4,2013,5168
16851,9,4,2013,2918
16852,10,4,2013,844
16853,11,4,2013,746
16854,12,4,2013,16713
16855,13,4,2013,9976
16856,15,4,2013,1489
16857,16,4,2013,1802
16858,17,4,2013,12455
16859,18,4,2013,6561
16860,19,4,2013,3186
16861,20,4,2013,3035
16862,21,4,2013,4337
16863,22,4,2013,4826
16864,23,4,2013,1009
16865,24,4,2013,5693
16866,25,4,2013,5829
16867,26,4,2013,9059
16868,27,4,2013,5602
16869,28,4,2013,2966
16870,29,4,2013,5976
16871,30,4,2013,1002
16872,31,4,2013,2051
16873,32,4,2013,2773
16874,33,4,2013,1084
16875,34,4,2013,8287
16876,35,4,2013,2075
16877,36,4,2013,19044
16878,37,4,2013,9463
16879,38,4,2013,867
16880,39,4,2013,11137
16881,40,4,2013,4226
16882,41,4,2013,3793
16883,42,4,2013,11116
16884,44,4,2013,891
16885,45,4,2013,4391
16886,46,4,2013,985
16887,47,4,2013,6412
16888,48,4,2013,30280
16889,49,4,2013,4366
16890,50,4,2013,440
16891,51,4,2013,8128
16892,53,4,2013,7053
16893,54,4,2013,1641
16894,55,4,2013,5301
16895,56,4,2013,639
16896,1,5,2013,4761
16897,2,5,2013,945
16898,4,5,2013,6742
16899,5,5,2013,3098
16900,6,5,2013,40516
16901,8,5,2013,5583
16902,9,5,2013,3041
16903,10,5,2013,980
16904,11,5,2013,793
16905,12,5,2013,17281
16906,13,5,2013,10483
16907,15,5,2013,1609
16908,16,5,2013,2010
16909,17,5,2013,13547
16910,18,5,2013,7202
16911,19,5,2013,3333
16912,20,5,2013,3264
16913,21,5,2013,4748
16914,22,5,2013,5074
16915,23,5,2013,1106
16916,24,5,2013,6083
16917,25,5,2013,6115
16918,26,5,2013,9888
16919,27,5,2013,5997
16920,28,5,2013,3091
16921,29,5,2013,6311
16922,30,5,2013,1153
16923,31,5,2013,2262
16924,32,5,2013,2862
16925,33,5,2013,1102
16926,34,5,2013,8795
16927,35,5,2013,2245
16928,36,5,2013,20112
16929,37,5,2013,9826
16930,38,5,2013,894
16931,39,5,2013,11751
16932,40,5,2013,4424
16933,41,5,2013,3913
16934,42,5,2013,12195
16935,44,5,2013,953
16936,45,5,2013,4649
16937,46,5,2013,1028
16938,47,5,2013,6652
16939,48,5,2013,31560
16940,49,5,2013,4524
16941,50,5,2013,548
16942,51,5,2013,8586
16943,53,5,2013,7518
16944,54,5,2013,1737
16945,55,5,2013,5913
16946,56,5,2013,717
16947,1,6,2013,4545
16948,2,6,2013,982
16949,4,6,2013,6741
16950,5,6,2013,2950
16951,6,6,2013,39006
16952,8,6,2013,5535
16953,9,6,2013,3047
16954,10,6,2013,906
16955,11,6,2013,724
16956,12,6,2013,16684
16957,13,6,2013,10213
16958,15,6,2013,1523
16959,16,6,2013,1911
16960,17,6,2013,13081
16961,18,6,2013,6952
16962,19,6,2013,3227
16963,20,6,2013,3176
16964,21,6,2013,4510
16965,22,6,2013,4903
16966,23,6,2013,1128
16967,24,6,2013,5965
16968,25,6,2013,5909
16969,26,6,2013,9425
16970,27,6,2013,5931
16971,28,6,2013,2987
16972,29,6,2013,6180
16973,30,6,2013,1019
16974,31,6,2013,2218
16975,32,6,2013,2942
16976,33,6,2013,1103
16977,34,6,2013,8491
16978,35,6,2013,2147
16979,36,6,2013,19852
16980,37,6,2013,9576
16981,38,6,2013,867
16982,39,6,2013,11620
16983,40,6,2013,4407
16984,41,6,2013,3774
16985,42,6,2013,11655
16986,44,6,2013,914
16987,45,6,2013,4501
16988,46,6,2013,982
16989,47,6,2013,6442
16990,48,6,2013,30471
16991,49,6,2013,4408
16992,50,6,2013,519
16993,51,6,2013,8448
16994,53,6,2013,7339
16995,54,6,2013,1682
16996,55,6,2013,5642
16997,56,6,2013,619
16998,1,7,2013,5282
16999,2,7,2013,961
17000,4,7,2013,7400
17001,5,7,2013,3368
17002,6,7,2013,42692
17003,8,7,2013,5909
17004,9,7,2013,3262
17005,10,7,2013,975
17006,11,7,2013,810
17007,12,7,2013,18462
17008,13,7,2013,11307
17009,15,7,2013,1570
17010,16,7,2013,2075
17011,17,7,2013,14318
17012,18,7,2013,7449
17013,19,7,2013,3515
17014,20,7,2013,3430
17015,21,7,2013,5062
17016,22,7,2013,5620
17017,23,7,2013,1051
17018,24,7,2013,6466
17019,25,7,2013,6439
17020,26,7,2013,10336
17021,27,7,2013,6047
17022,28,7,2013,3479
17023,29,7,2013,6783
17024,30,7,2013,1130
17025,31,7,2013,2380
17026,32,7,2013,3196
17027,33,7,2013,1102
17028,34,7,2013,9342
17029,35,7,2013,2328
17030,36,7,2013,21023
17031,37,7,2013,10302
17032,38,7,2013,989
17033,39,7,2013,12479
17034,40,7,2013,4670
17035,41,7,2013,4101
17036,42,7,2013,12630
17037,44,7,2013,984
17038,45,7,2013,5066
17039,46,7,2013,1142
17040,47,7,2013,7157
17041,48,7,2013,34421
17042,49,7,2013,4674
17043,50,7,2013,551
17044,51,7,2013,9004
17045,53,7,2013,7689
17046,54,7,2013,1886
17047,55,7,2013,6134
17048,56,7,2013,710
17049,1,8,2013,5308
17050,2,8,2013,1041
17051,4,8,2013,7487
17052,5,8,2013,3475
17053,6,8,2013,44888
17054,8,8,2013,5767
17055,9,8,2013,3256
17056,10,8,2013,990
17057,11,8,2013,848
17058,12,8,2013,19430
17059,13,8,2013,11655
17060,15,8,2013,1629
17061,16,8,2013,1949
17062,17,8,2013,14048
17063,18,8,2013,7458
17064,19,8,2013,3525
17065,20,8,2013,3410
17066,21,8,2013,5005
17067,22,8,2013,5653
17068,23,8,2013,1136
17069,24,8,2013,6518
17070,25,8,2013,6503
17071,26,8,2013,10302
17072,27,8,2013,6125
17073,28,8,2013,3539
17074,29,8,2013,6850
17075,30,8,2013,1055
17076,31,8,2013,2277
17077,32,8,2013,3156
17078,33,8,2013,1095
17079,34,8,2013,9183
17080,35,8,2013,2387
17081,36,8,2013,20853
17082,37,8,2013,10794
17083,38,8,2013,925
17084,39,8,2013,12532
17085,40,8,2013,4720
17086,41,8,2013,4014
17087,42,8,2013,12893
17088,44,8,2013,944
17089,45,8,2013,5149
17090,46,8,2013,1122
17091,47,8,2013,7194
17092,48,8,2013,35014
17093,49,8,2013,4467
17094,50,8,2013,536
17095,51,8,2013,9156
17096,53,8,2013,7741
17097,54,8,2013,1863
17098,55,8,2013,5951
17099,56,8,2013,669
17100,1,9,2013,4884
17101,2,9,2013,965
17102,4,9,2013,7590
17103,5,9,2013,3289
17104,6,9,2013,43804
17105,8,9,2013,5689
17106,9,9,2013,3024
17107,10,9,2013,891
17108,11,9,2013,794
17109,12,9,2013,18653
17110,13,9,2013,10906
17111,15,9,2013,1652
17112,16,9,2013,1869
17113,17,9,2013,13409
17114,18,9,2013,7011
17115,19,9,2013,3315
17116,20,9,2013,3389
17117,21,9,2013,4812
17118,22,9,2013,5604
17119,23,9,2013,1077
17120,24,9,2013,6072
17121,25,9,2013,6041
17122,26,9,2013,9616
17123,27,9,2013,5771
17124,28,9,2013,3315
17125,29,9,2013,6521
17126,30,9,2013,1078
17127,31,9,2013,2297
17128,32,9,2013,3037
17129,33,9,2013,1015
17130,34,9,2013,8695
17131,35,9,2013,2345
17132,36,9,2013,20201
17133,37,9,2013,10203
